CustomerID,Gender,Age,Region,ProductCategory,Date,UnitsPurchased,UnitPrice,MarketingSpend,Revenue,HighPurchase
753,Female,68,West,Beauty,2024-03-09,4,421.84,42.04,1687.36,0
754,Female,53,South,Electronics,2022-11-12,3,309.0,64.69,927.0,0
755,Female,68,South,Electronics,2023-05-29,10,166.28,163.85,1662.8,1
756,Female,43,East,Electronics,2023-08-15,3,99.91,107.31,299.73,1
757,Female,46,East,Beauty,2024-11-30,9,279.97,171.99,2519.73,1
758,Male,38,West,Electronics,2022-10-24,5,294.04,42.61,1470.2,0
759,Male,28,South,Home,2024-01-02,3,107.46,121.56,322.38,1
760,Male,57,South,Sports,2025-07-19,5,426.45,16.76,2132.25,0
761,Female,28,South,Home,2023-02-11,2,46.71,128.61,93.42,1
762,Female,53,South,Electronics,2024-04-29,4,181.27,152.51,725.08,1
763,Male,66,South,Home,2025-02-19,10,341.79,116.99,3417.9,1
764,Female,56,North,Electronics,2025-08-09,2,140.69,53.25,281.38,0
765,Male,57,East,Beauty,2025-01-06,2,414.7,6.27,829.4,0
766,Male,52,North,Home,2024-12-09,8,371.23,23.89,2969.84,1
767,Male,51,South,Beauty,2025-04-04,1,395.57,124.46,395.57,1
768,Female,64,West,Beauty,2024-02-12,7,63.96,186.88,447.72,1
769,Female,41,West,Clothing,2025-03-12,5,74.57,41.31,372.85,0
770,Male,39,South,Electronics,2022-10-20,8,146.8,147.01,1174.4,1
771,Male,22,South,Sports,2025-07-20,1,261.45,173.29,261.45,1
772,Male,50,West,Electronics,2024-02-09,7,375.27,104.18,2626.89,1
773,Male,53,North,Sports,2024-06-08,5,419.08,133.85,2095.4,1
774,Female,64,North,Electronics,2023-07-18,4,353.65,163.0,1414.6,1
775,Female,37,South,Beauty,2025-01-02,7,464.66,52.14,3252.62,1
776,Male,36,North,Home,2023-01-03,10,370.68,59.38,3706.8,1
777,Male,52,West,Home,2025-05-24,2,156.6,0.13,313.2,0
778,Female,69,North,Clothing,2025-04-05,1,136.22,192.62,136.22,1
779,Female,60,South,Sports,2023-06-05,1,349.62,183.51,349.62,1
780,Male,34,West,Sports,2025-03-16,1,100.47,152.91,100.47,1
781,Male,62,North,Sports,2025-02-19,5,50.89,15.82,254.45,0
782,Male,60,East,Beauty,2024-09-03,10,268.45,89.5,2684.5,1
783,Female,51,West,Sports,2023-11-25,7,411.71,20.38,2881.97,1
784,Female,26,West,Home,2023-08-05,2,55.18,3.18,110.36,0
785,Female,43,East,Beauty,2023-06-22,10,396.99,123.24,3969.9,1
786,Male,19,East,Electronics,2023-09-25,8,406.73,192.17,3253.84,1
787,Male,26,West,Sports,2025-06-27,4,243.73,180.57,974.92,1
788,Female,26,East,Sports,2023-01-05,3,33.37,139.35,100.11,1
789,Female,57,South,Electronics,2025-04-06,10,91.42,19.33,914.2,1
790,Male,34,South,Sports,2023-10-29,8,355.18,54.83,2841.44,1
791,Female,18,South,Electronics,2024-05-05,2,357.33,64.01,714.66,0
792,Female,42,West,Beauty,2025-02-27,3,449.69,152.63,1349.07,1
793,Male,60,East,Home,2025-06-06,3,293.43,160.45,880.29,1
794,Female,57,East,Electronics,2023-10-24,10,66.43,77.02,664.3,1
795,Male,59,North,Clothing,2024-02-29,1,65.1,83.58,65.1,0
796,Male,42,North,Electronics,2024-01-08,6,361.96,8.9,2171.76,1
797,Male,56,East,Sports,2022-10-26,2,95.97,57.83,191.94,0
798,Male,52,East,Beauty,2023-09-01,1,167.55,90.26,167.55,0
799,Male,20,East,Beauty,2024-02-26,2,246.17,23.4,492.34,0
800,Male,67,West,Electronics,2024-01-05,6,17.26,90.65,103.56,1
801,Male,54,East,Home,2024-12-10,4,128.17,170.64,512.68,1
802,Female,61,North,Clothing,2023-12-07,6,206.91,116.26,1241.46,1
803,Male,61,West,Beauty,2024-03-30,9,143.42,15.79,1290.78,1
804,Male,68,East,Sports,2024-01-25,10,72.5,38.33,725.0,1
805,Female,47,North,Sports,2024-12-30,10,365.37,94.91,3653.7,1
806,Female,55,West,Home,2025-05-13,8,407.51,72.3,3260.08,1
807,Female,51,East,Beauty,2024-05-16,1,132.45,71.75,132.45,0
808,Male,29,East,Electronics,2025-02-22,8,388.34,105.85,3106.72,1
809,Female,36,East,Sports,2023-09-01,9,195.85,116.88,1762.65,1
810,Male,54,West,Home,2024-05-26,6,255.81,159.37,1534.86,1
811,Male,61,North,Beauty,2023-10-25,10,428.72,68.19,4287.2,1
812,Male,66,North,Beauty,2024-01-08,5,376.23,161.09,1881.15,1
813,Male,34,South,Beauty,2024-12-21,6,403.53,67.72,2421.18,1
814,Female,27,East,Beauty,2025-06-03,6,72.74,11.09,436.44,1
815,Female,66,South,Beauty,2023-02-22,9,39.51,110.84,355.59,1
816,Male,64,South,Sports,2024-09-05,4,447.24,117.58,1788.96,1
817,Male,29,North,Home,2024-07-10,2,196.98,186.91,393.96,1
818,Male,33,West,Beauty,2023-02-18,9,147.5,145.21,1327.5,1
819,Female,41,West,Clothing,2023-06-01,2,363.72,183.55,727.44,1
820,Male,36,North,Clothing,2023-09-17,10,419.03,181.67,4190.3,1
821,Male,25,West,Home,2023-04-12,9,431.93,120.91,3887.37,1
822,Female,48,South,Electronics,2023-07-05,2,161.42,105.55,322.84,1
823,Female,38,East,Electronics,2023-08-01,8,426.85,111.49,3414.8,1
824,Male,34,North,Electronics,2023-10-14,9,25.26,195.67,227.34,1
825,Female,40,East,Clothing,2025-01-09,10,29.58,154.63,295.8,1
826,Female,54,West,Electronics,2024-06-29,9,313.64,21.25,2822.76,1
827,Male,33,East,Sports,2025-09-25,10,36.24,155.69,362.4,1
828,Female,23,West,Beauty,2024-01-09,9,165.68,34.11,1491.12,1
829,Male,25,West,Clothing,2025-01-14,2,338.01,89.47,676.02,0
830,Female,42,South,Home,2025-05-23,4,171.95,42.09,687.8,0
831,Male,35,West,Home,2024-10-24,7,93.9,137.92,657.3,1
832,Male,42,South,Beauty,2024-01-05,2,144.27,175.46,288.54,1
833,Male,29,South,Clothing,2025-01-14,1,231.5,58.07,231.5,0
834,Female,32,South,Electronics,2023-05-23,3,240.32,16.4,720.96,0
835,Male,43,North,Electronics,2023-10-05,4,392.59,59.7,1570.36,0
836,Female,58,North,Sports,2024-06-01,8,376.33,134.47,3010.64,1
837,Male,62,West,Sports,2024-07-03,6,231.12,65.75,1386.72,1
838,Male,43,South,Electronics,2022-11-05,2,423.61,55.62,847.22,0
839,Female,64,North,Home,2025-08-11,9,61.55,36.89,553.95,1
840,Male,49,South,Home,2024-11-12,2,131.4,99.5,262.8,0
841,Male,27,East,Sports,2024-04-06,5,414.85,55.19,2074.25,0
842,Female,33,East,Beauty,2025-07-29,4,192.11,146.2,768.44,1
843,Male,24,East,Electronics,2024-02-04,7,490.68,15.32,3434.76,1
844,Male,34,West,Sports,2025-09-19,8,235.8,132.81,1886.4,1
845,Male,40,South,Sports,2024-04-24,5,397.01,47.51,1985.05,0
846,Male,43,East,Electronics,2023-02-14,10,204.14,97.86,2041.4,1
847,Female,38,North,Electronics,2025-01-26,5,215.35,57.22,1076.75,0
848,Female,39,East,Home,2024-10-24,2,194.53,144.55,389.06,1
849,Male,24,East,Beauty,2025-02-04,8,360.94,189.06,2887.52,1
850,Female,31,East,Beauty,2025-08-18,2,276.02,183.42,552.04,1
851,Male,32,West,Electronics,2025-02-08,10,472.17,116.69,4721.7,1
852,Female,24,North,Clothing,2024-08-11,6,129.19,92.52,775.14,1
853,Male,26,South,Sports,2025-05-07,8,54.78,163.66,438.24,1
854,Male,68,North,Sports,2024-10-18,6,199.66,136.67,1197.96,1
855,Male,65,South,Electronics,2024-01-01,4,310.27,36.71,1241.08,0
856,Male,25,West,Clothing,2025-06-07,4,431.1,164.18,1724.4,1
857,Male,67,West,Home,2023-06-11,6,176.37,85.78,1058.22,1
858,Male,40,West,Electronics,2024-12-02,4,328.62,37.8,1314.48,0
859,Female,46,West,Electronics,2025-06-03,8,178.35,56.36,1426.8,1
860,Male,35,South,Sports,2024-12-20,9,310.52,53.51,2794.68,1
861,Female,48,East,Electronics,2024-11-13,1,442.98,103.84,442.98,1
862,Male,47,South,Electronics,2025-01-13,4,119.52,46.87,478.08,0
863,Female,69,North,Electronics,2024-03-04,4,205.1,24.71,820.4,0
864,Female,56,West,Sports,2025-05-26,2,496.67,24.74,993.34,0
865,Female,52,West,Home,2023-05-22,6,434.94,116.66,2609.64,1
866,Male,35,North,Home,2023-02-28,3,284.5,146.95,853.5,1
867,Male,59,South,Electronics,2023-08-20,7,260.73,64.31,1825.11,1
868,Female,56,East,Sports,2024-05-16,5,145.88,6.93,729.4,0
869,Male,34,East,Home,2024-04-23,4,261.02,25.44,1044.08,0
870,Female,31,North,Home,2025-03-28,5,424.85,182.94,2124.25,1
871,Male,48,East,Home,2023-12-29,8,344.16,98.71,2753.28,1
872,Female,41,South,Sports,2024-03-25,3,148.57,90.71,445.71,0
873,Female,52,South,Sports,2022-10-26,7,104.72,7.61,733.04,1
874,Male,61,North,Electronics,2024-01-03,6,136.28,145.73,817.68,1
875,Female,62,South,Beauty,2024-09-20,1,89.03,105.61,89.03,1
876,Male,51,West,Home,2022-10-28,7,52.34,40.42,366.38,1
877,Female,20,North,Beauty,2023-08-15,7,212.47,22.01,1487.29,1
878,Female,54,South,Sports,2023-05-27,1,61.08,76.68,61.08,0
879,Male,60,North,Sports,2022-11-26,9,90.1,167.43,810.9,1
880,Male,57,East,Sports,2024-03-19,6,275.93,173.06,1655.58,1
881,Male,43,South,Beauty,2023-04-28,2,86.48,120.57,172.96,1
882,Female,40,West,Sports,2025-01-02,5,36.62,145.51,183.1,1
883,Male,61,South,Electronics,2025-04-27,4,162.11,23.03,648.44,0
884,Female,56,North,Sports,2024-05-31,7,114.06,117.63,798.42,1
885,Female,32,North,Clothing,2025-09-20,8,260.08,133.39,2080.64,1
886,Male,66,South,Beauty,2024-02-17,1,55.67,40.14,55.67,0
887,Male,21,West,Clothing,2024-04-26,5,377.13,176.03,1885.65,1
888,Female,46,West,Sports,2025-09-29,3,453.59,39.0,1360.77,0
889,Female,39,West,Electronics,2023-06-22,1,373.0,62.7,373.0,0
890,Male,42,North,Home,2025-08-09,3,268.75,124.11,806.25,1
891,Male,30,South,Sports,2022-11-27,6,431.03,127.67,2586.18,1
892,Male,35,East,Electronics,2024-02-12,7,348.98,139.88,2442.86,1
893,Male,50,North,Beauty,2022-12-27,8,10.22,22.4,81.76,1
894,Male,33,West,Clothing,2024-12-18,4,200.07,169.89,800.28,1
895,Female,62,South,Clothing,2024-08-08,3,426.22,106.57,1278.66,1
896,Female,59,West,Clothing,2024-11-23,5,176.2,94.26,881.0,0
897,Female,61,East,Beauty,2023-11-26,9,22.43,196.22,201.87,1
898,Female,19,West,Electronics,2023-11-20,6,374.36,148.08,2246.16,1
899,Male,52,West,Beauty,2022-11-30,9,402.01,23.6,3618.09,1
900,Male,59,East,Clothing,2023-10-30,6,84.49,151.31,506.94,1
901,Male,51,South,Sports,2025-07-25,2,270.98,19.05,541.96,0
902,Female,47,North,Home,2023-12-01,5,100.02,5.49,500.1,0
903,Female,30,South,Beauty,2025-04-09,9,361.02,80.73,3249.18,1
904,Male,30,East,Beauty,2025-04-21,8,139.42,198.72,1115.36,1
905,Male,35,West,Electronics,2023-11-24,7,161.53,34.98,1130.71,1
906,Female,49,South,Electronics,2024-09-03,1,423.26,134.53,423.26,1
907,Female,49,North,Beauty,2023-01-24,4,240.78,34.68,963.12,0
908,Male,52,East,Clothing,2023-02-02,7,336.53,144.96,2355.71,1
909,Male,56,South,Home,2022-12-04,7,204.17,101.07,1429.19,1
910,Female,63,North,Electronics,2024-07-09,6,152.51,135.99,915.06,1
911,Male,69,East,Clothing,2024-01-21,8,314.61,40.57,2516.88,1
912,Male,46,North,Sports,2024-06-03,6,81.65,149.13,489.9,1
913,Male,66,East,Electronics,2024-05-04,10,189.63,199.12,1896.3,1
914,Female,46,West,Clothing,2023-10-30,3,108.47,133.13,325.41,1
915,Female,61,South,Clothing,2024-10-22,4,349.42,98.7,1397.68,0
916,Female,33,North,Home,2025-01-19,3,472.38,184.63,1417.14,1
917,Female,61,East,Home,2022-10-28,1,497.78,3.17,497.78,0
918,Female,64,North,Sports,2023-05-26,10,227.89,145.98,2278.9,1
919,Female,27,North,Clothing,2024-11-30,5,130.0,177.75,650.0,1
920,Female,47,South,Clothing,2023-12-09,1,224.2,12.33,224.2,0
921,Male,42,West,Home,2024-10-06,1,424.4,90.01,424.4,0
922,Male,56,North,Electronics,2023-10-26,2,106.97,40.94,213.94,0
923,Male,37,East,Electronics,2023-12-13,4,476.29,113.3,1905.16,1
924,Male,22,East,Beauty,2023-04-03,6,174.22,129.91,1045.32,1
925,Male,18,West,Home,2023-07-21,8,492.97,60.52,3943.76,1
926,Male,47,East,Beauty,2024-08-04,3,420.11,92.0,1260.33,0
927,Male,66,West,Home,2024-01-29,1,405.24,55.87,405.24,0
928,Female,20,East,Sports,2025-02-05,3,162.36,73.88,487.08,0
929,Female,62,South,Clothing,2025-05-02,3,9.34,31.91,28.02,0
930,Male,31,North,Sports,2024-05-27,5,194.16,177.11,970.8,1
931,Male,47,South,Home,2025-01-19,4,154.4,2.0,617.6,0
932,Female,67,North,Clothing,2023-09-13,4,23.51,176.48,94.04,1
933,Male,21,North,Electronics,2024-01-09,9,255.16,114.34,2296.44,1
934,Male,35,North,Electronics,2024-11-30,7,204.5,66.33,1431.5,1
935,Female,54,South,Beauty,2023-12-08,4,319.11,144.61,1276.44,1
936,Male,42,North,Home,2024-07-17,3,312.49,101.55,937.47,1
937,Female,65,South,Home,2023-05-02,6,64.77,99.82,388.62,1
938,Male,18,West,Electronics,2024-07-29,3,488.6,22.03,1465.8,0
939,Female,63,East,Sports,2025-05-12,6,97.53,77.9,585.18,1
940,Female,32,East,Clothing,2025-05-20,9,225.41,48.21,2028.69,1
941,Female,26,North,Sports,2024-12-13,6,246.62,3.14,1479.72,1
942,Male,32,South,Sports,2025-01-05,4,407.47,72.02,1629.88,0
943,Female,66,East,Electronics,2024-06-13,5,54.12,17.96,270.6,0
944,Male,41,South,Electronics,2024-07-13,6,217.18,51.37,1303.08,1
945,Male,21,South,Electronics,2023-03-07,3,316.11,18.5,948.33,0
946,Male,29,North,Beauty,2024-02-10,8,111.5,20.19,892.0,1
947,Male,54,East,Sports,2024-02-17,4,315.6,39.8,1262.4,0
948,Female,54,North,Home,2025-08-26,8,462.21,199.97,3697.68,1
949,Female,60,North,Clothing,2024-01-27,10,498.77,0.44,4987.7,1
950,Male,23,East,Beauty,2024-06-04,10,21.06,127.73,210.6,1
951,Male,56,East,Home,2024-05-17,3,121.62,28.25,364.86,0
952,Female,63,West,Sports,2024-09-08,10,158.6,184.13,1586.0,1
953,Male,41,West,Electronics,2025-01-08,7,202.57,18.73,1417.99,1
954,Female,28,South,Sports,2023-06-15,9,124.92,191.01,1124.28,1
955,Male,30,East,Clothing,2024-05-12,4,105.73,122.19,422.92,1
956,Male,51,West,Beauty,2025-04-03,8,477.5,0.25,3820.0,1
957,Female,42,South,Beauty,2024-03-02,3,459.67,178.8,1379.01,1
958,Male,24,South,Clothing,2023-08-12,7,28.26,104.34,197.82,1
959,Female,69,South,Home,2024-09-27,3,172.71,52.53,518.13,0
960,Male,21,West,Home,2025-04-01,7,205.55,153.46,1438.85,1
961,Male,25,East,Beauty,2022-12-20,10,123.31,185.33,1233.1,1
962,Male,37,North,Beauty,2025-02-08,10,316.29,96.74,3162.9,1
963,Female,46,South,Electronics,2025-03-29,6,321.99,63.11,1931.94,1
964,Male,68,West,Home,2024-02-29,2,426.0,157.79,852.0,1
965,Male,62,West,Clothing,2025-09-22,3,371.73,136.36,1115.19,1
966,Male,63,North,Home,2025-02-19,6,273.57,177.75,1641.42,1
967,Male,27,North,Electronics,2025-02-05,4,328.53,138.5,1314.12,1
968,Female,60,West,Beauty,2025-01-07,6,140.62,48.71,843.72,1
969,Female,51,East,Beauty,2023-03-25,1,298.56,186.33,298.56,1
970,Male,43,North,Electronics,2023-06-06,10,247.17,20.97,2471.7,1
971,Female,58,West,Clothing,2024-03-03,1,71.01,53.59,71.01,0
972,Male,66,North,Beauty,2023-07-28,3,125.06,104.04,375.18,1
973,Male,20,East,Sports,2024-01-09,8,149.39,113.15,1195.12,1
974,Male,23,South,Beauty,2025-06-10,8,462.53,3.06,3700.24,1
975,Female,22,North,Sports,2025-04-01,4,119.04,156.11,476.16,1
976,Female,22,East,Electronics,2024-08-31,6,148.18,72.32,889.08,1
977,Female,64,West,Electronics,2025-05-08,8,187.83,81.28,1502.64,1
978,Female,40,North,Beauty,2025-02-16,7,333.55,161.87,2334.85,1
979,Female,66,North,Home,2024-01-24,7,63.53,75.86,444.71,1
980,Female,26,West,Sports,2023-05-20,4,477.2,9.44,1908.8,0
981,Female,52,South,Clothing,2024-04-27,9,433.46,35.29,3901.14,1
982,Female,37,West,Beauty,2024-12-26,10,290.72,191.18,2907.2,1
983,Female,66,North,Clothing,2024-02-01,6,338.65,14.08,2031.9,1
984,Male,59,West,Beauty,2024-10-11,3,13.25,70.99,39.75,0
985,Female,52,East,Home,2023-01-23,5,172.78,100.64,863.9,1
986,Female,67,West,Home,2025-01-08,5,398.85,98.66,1994.25,0
987,Female,35,North,Home,2025-03-19,5,43.35,0.79,216.75,0
988,Female,34,West,Home,2024-11-23,8,144.75,100.23,1158.0,1
989,Female,41,South,Electronics,2025-09-05,9,294.72,76.75,2652.48,1
990,Female,20,West,Electronics,2025-04-04,9,131.92,194.42,1187.28,1
991,Female,49,South,Sports,2025-06-26,6,467.32,31.83,2803.92,1
992,Female,52,East,Clothing,2025-07-30,6,69.87,70.83,419.22,1
993,Female,55,South,Beauty,2025-03-07,9,399.71,83.9,3597.39,1
994,Female,30,West,Beauty,2024-10-19,4,256.43,78.14,1025.72,0
995,Female,64,North,Electronics,2022-10-18,6,376.41,133.17,2258.46,1
996,Male,42,South,Beauty,2024-03-05,4,158.8,43.1,635.2,0
997,Male,26,East,Electronics,2024-06-28,1,259.67,44.21,259.67,0
998,Female,21,South,Sports,2023-09-09,7,429.13,145.84,3003.91,1
999,Female,31,South,Clothing,2023-09-25,10,236.1,100.06,2361.0,1
1000,Male,54,South,Sports,2025-08-29,6,183.06,83.03,1098.36,1
